WKT,name,description
"POLYGON ((106.7773329 -6.3186742, 106.7709551 -6.3556196, 106.7476091 -6.3638086, 106.6981706 -6.3590317, 106.7105303 -6.3788215, 106.7242632 -6.3876925, 106.7256365 -6.3992929, 106.7338762 -6.4061165, 106.7531023 -6.4095283, 106.7531023 -6.4306808, 106.7737016 -6.4375041, 106.7771349 -6.472301, 106.7599687 -6.4818527, 106.7771349 -6.5105066, 106.7977342 -6.4941331, 106.8107805 -6.4798059, 106.8293199 -6.4757123, 106.8437395 -6.4620668, 106.8636522 -6.464796, 106.8663988 -6.4450095, 106.8890581 -6.4286339, 106.9034776 -6.4129401, 106.9117174 -6.3904221, 106.9178972 -6.3699503, 106.9057356 -6.3609859, 106.9000444 -6.3726799, 106.8766985 -6.3672207, 106.869832 -6.3556196, 106.860219 -6.3549371, 106.8492326 -6.351525, 106.8487441 -6.3357358, 106.8363844 -6.3534792, 106.8150984 -6.3568914, 106.8096053 -6.3671276, 106.7924391 -6.3637156, 106.7888078 -6.3447006, 106.7936144 -6.3453831, 106.8004808 -6.3351464, 106.808232 -6.3207216, 106.8047987 -6.3138969, 106.7773329 -6.3186742))",Depok,
