WKT,name,description
"POLYGON ((106.8162976 -6.3050658, 106.8162118 -6.3057056, 106.8164264 -6.3063028, 106.8168126 -6.3068573, 106.8168555 -6.3072412, 106.8166839 -6.3077958, 106.8161689 -6.3080944, 106.8158685 -6.3083076, 106.8157826 -6.3099285, 106.8160401 -6.3104831, 106.816598 -6.3105684, 106.8171989 -6.3108243, 106.8175851 -6.3105684, 106.8177568 -6.3147912, 106.8170272 -6.3151751, 106.8164693 -6.3150472, 106.8164264 -6.3161988, 106.8174563 -6.3163695, 106.8185721 -6.3165401, 106.8190442 -6.3168813, 106.8190871 -6.3173505, 106.8222199 -6.3176491, 106.8226062 -6.3173932, 106.8232499 -6.3173932, 106.8237649 -6.3176491, 106.8240653 -6.317905, 106.824709 -6.317905, 106.8250524 -6.3167534, 106.825739 -6.3115921, 106.8259107 -6.3111229, 106.8263827 -6.3114641, 106.8266831 -6.3111229, 106.8269836 -6.3086062, 106.8245803 -6.3084783, 106.824709 -6.3062602, 106.8225633 -6.3066014, 106.8206321 -6.3065161, 106.8206321 -6.3057056, 106.8198167 -6.3058763, 106.8190442 -6.3056203, 106.8186151 -6.3054071, 106.8183147 -6.3050658, 106.817113 -6.3051511, 106.8162976 -6.3050658))",Kebun Binatang Ragunan,
