WKT,name,description
"POLYGON ((110.829399 -8.2061475, 110.8348922 -8.1680873, 110.8129195 -8.1517746, 110.7854537 -8.1544934, 110.7854537 -8.1218664, 110.7689742 -8.0457262, 110.7497482 -8.0076508, 110.7717208 -7.9750119, 110.7717208 -7.9070058, 110.7936935 -7.8553136, 110.7689742 -7.8090573, 110.7470016 -7.8199416, 110.7140426 -7.7872878, 110.6755904 -7.8090573, 110.6700973 -7.7845666, 110.6096725 -7.7981727, 110.6069259 -7.8199416, 110.5712203 -7.7954515, 110.5629806 -7.77096, 110.5437545 -7.7981727, 110.4915694 -7.7655173, 110.4503707 -7.5368586, 110.3954391 -7.5885897, 110.2718429 -7.7083641, 110.2553634 -7.6457589, 110.2306442 -7.6484811, 110.1482467 -7.6403146, 110.1152877 -7.6648137, 110.1317672 -7.6865894, 110.126274 -7.7519101, 110.0713424 -7.8008939, 110.0383834 -7.8525928, 110.0356368 -7.8961237, 110.4503707 -8.1028327, 110.5986861 -8.1517746, 110.7003097 -8.1898364, 110.7140426 -8.2224579, 110.7195358 -8.1952735, 110.829399 -8.2061475))",DIY Yogyakarta,
